Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
27-03-2020,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300
13-12-2020,Chile,Oeschle,Samsung,Claro,590,50,820,41000
20-10-2019,Guatemala,Saga Falabella,Samsung,Claro,590,16,820,13120
10-10-2018,Uruguay,Tottus,Samsung,Claro,590,20,820,16400
19-11-2018,Paraguay,Saga Falabella,Samsung,Claro,590,18,820,14760
15-12-2021,Ireland,Ripley,Samsung,Claro,590,27,820,22140
09-08-2020,France,Metro,Samsung,Claro,590,45,820,36900
24-07-2020,Canada,Tottus,Samsung,Claro,590,83,820,68060
13-06-2021,Denmark,Tottus,Samsung,Claro,590,7,820,5740
18-03-2018,Portugal,Saga Falabella,Samsung,Claro,590,4,820,3280
19-09-2020,Chile,Ripley,Samsung,Claro,590,36,820,29520
04-09-2020,Guatemala,Metro,Samsung,Claro,590,38,820,31160
04-10-2018,Bolivia,Saga Falabella,Samsung,Claro,590,14,820,11480
01-09-2020,Colombia,Oeschle,Samsung,Claro,590,34,820,27880
01-05-2021,Brasil,Ripley,Samsung,Claro,590,31,820,25420
24-05-2018,Ireland,Plaza Vea,Samsung,Claro,590,58,820,47560
27-09-2021,Cuba,Ripley,Samsung,Claro,590,26,820,21320
27-03-2019,Mexico,Metro,Samsung,Claro,590,48,820,39360
23-08-2021,Peru,Tottus,Samsung,Claro,590,41,820,33620
02-03-2021,France,Saga Falabella,Samsung,Claro,590,9,820,7380
28-02-2019,Paraguay,Plaza Vea,Samsung,Claro,590,9,820,7380
17-12-2018,Jamaica,Metro,Samsung,Claro,590,28,820,22960
21-02-2020,Bolivia,Plaza Vea,Samsung,Claro,590,16,820,13120
08-10-2020,Switzerland,Ripley,Samsung,Claro,590,25,820,20500
20-09-2018,Switzerland,Oeschle,Samsung,Claro,590,20,820,16400
19-12-2018,France,Oeschle,Samsung,Claro,590,14,820,11480
28-04-2021,Spain,Saga Falabella,Samsung,Claro,590,13,820,10660
18-06-2021,Colombia,Saga Falabella,Samsung,Claro,590,12,820,9840
20-03-2018,Mexico,Plaza Vea,Samsung,Claro,590,15,820,12300
10-01-2019,Venezuela,Plaza Vea,Samsung,Claro,590,43,820,35260
06-04-2018,Uruguay,Oeschle,Samsung,Claro,590,37,820,30340
31-01-2020,Bolivia,Metro,Samsung,Claro,590,31,820,25420
10-02-2019,Cuba,Saga Falabella,Samsung,Claro,590,14,820,11480
02-03-2020,El Salvador,Oeschle,Samsung,Claro,590,39,820,31980
18-04-2021,Chile,Plaza Vea,Samsung,Claro,590,67,820,54940
05-07-2020,Colombia,Saga Falabella,Samsung,Claro,590,5,820,4100
04-06-2021,Uruguay,Ripley,Samsung,Claro,590,30,820,24600
21-10-2018,Denmark,Saga Falabella,Samsung,Claro,590,3,820,2460
08-01-2021,Colombia,Oeschle,Samsung,Claro,590,91,820,74620
15-10-2018,Guatemala,Tottus,Samsung,Claro,590,78,820,63960
21-11-2021,El Salvador,Plaza Vea,Samsung,Claro,590,13,820,10660
06-10-2021,USA,Tottus,Samsung,Claro,590,5,820,4100
13-03-2021,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300
03-07-2020,Brasil,Ripley,Samsung,Claro,590,33,820,27060
27-08-2018,Guatemala,Metro,Samsung,Claro,590,57,820,46740
23-09-2020,Chile,Oeschle,Samsung,Claro,590,37,820,30340
23-08-2021,Chile,Plaza Vea,Samsung,Claro,590,68,820,55760
17-12-2021,Portugal,Ripley,Samsung,Claro,590,34,820,27880
14-10-2020,El Salvador,Saga Falabella,Samsung,Claro,590,1,820,820
09-10-2018,Jamaica,Saga Falabella,Samsung,Claro,590,1,820,820
25-05-2021,Brasil,Plaza Vea,Samsung,Claro,590,59,820,48380
27-10-2019,El Salvador,Plaza Vea,Samsung,Claro,590,76,820,62320
19-08-2019,Uruguay,Oeschle,Samsung,Claro,590,1,820,820
13-04-2020,El Salvador,Metro,Samsung,Claro,590,16,820,13120
24-07-2018,Chile,Oeschle,Samsung,Claro,590,38,820,31160
18-11-2019,United Kingdom,Ripley,Samsung,Claro,590,7,820,5740
13-09-2019,Denmark,Saga Falabella,Samsung,Claro,590,12,820,9840
15-05-2020,United Kingdom,Metro,Samsung,Claro,590,24,820,19680
02-08-2019,Colombia,Saga Falabella,Samsung,Claro,590,6,820,4920
28-10-2018,France,Saga Falabella,Samsung,Claro,590,4,820,3280
07-11-2021,Peru,Ripley,Samsung,Claro,590,15,820,12300
21-01-2021,Colombia,Tottus,Samsung,Claro,590,85,820,69700
26-09-2021,Brasil,Metro,Samsung,Claro,590,30,820,24600
30-08-2020,Cuba,Plaza Vea,Samsung,Claro,590,64,820,52480
09-10-2021,Argentina,Ripley,Samsung,Claro,590,26,820,21320
18-01-2019,Mexico,Saga Falabella,Samsung,Claro,590,13,820,10660
07-03-2018,Argentina,Saga Falabella,Samsung,Claro,590,6,820,4920
10-04-2020,Guatemala,Saga Falabella,Samsung,Claro,590,6,820,4920
04-01-2020,France,Tottus,Samsung,Claro,590,86,820,70520
17-12-2021,Germany,Saga Falabella,Samsung,Claro,590,1,820,820
13-08-2019,Portugal,Oeschle,Samsung,Claro,590,98,820,80360
12-11-2021,USA,Tottus,Samsung,Claro,590,17,820,13940
03-06-2021,Germany,Saga Falabella,Samsung,Claro,590,11,820,9020
02-07-2021,Brasil,Ripley,Samsung,Claro,590,15,820,12300
27-10-2019,Venezuela,Ripley,Samsung,Claro,590,12,820,9840
25-02-2019,Spain,Plaza Vea,Samsung,Claro,590,65,820,53300
27-03-2020,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300
13-12-2020,Chile,Oeschle,Samsung,Claro,590,50,820,41000
20-10-2019,Guatemala,Saga Falabella,Samsung,Claro,590,16,820,13120
10-10-2018,Uruguay,Tottus,Samsung,Claro,590,20,820,16400
19-11-2018,Paraguay,Saga Falabella,Samsung,Claro,590,18,820,14760
15-12-2021,Ireland,Ripley,Samsung,Claro,590,27,820,22140
09-08-2020,France,Metro,Samsung,Claro,590,45,820,36900
24-07-2020,Canada,Tottus,Samsung,Claro,590,83,820,68060
13-06-2021,Denmark,Tottus,Samsung,Claro,590,7,820,5740
18-03-2018,Portugal,Saga Falabella,Samsung,Claro,590,4,820,3280
19-09-2020,Chile,Ripley,Samsung,Claro,590,36,820,29520
04-09-2020,Guatemala,Metro,Samsung,Claro,590,38,820,31160
04-10-2018,Bolivia,Saga Falabella,Samsung,Claro,590,14,820,11480
01-09-2020,Colombia,Oeschle,Samsung,Claro,590,34,820,27880
01-05-2021,Brasil,Ripley,Samsung,Claro,590,31,820,25420
24-05-2018,Ireland,Plaza Vea,Samsung,Claro,590,58,820,47560
27-09-2021,Cuba,Ripley,Samsung,Claro,590,26,820,21320
27-03-2019,Mexico,Metro,Samsung,Claro,590,48,820,39360
23-08-2021,Peru,Tottus,Samsung,Claro,590,41,820,33620
02-03-2021,France,Saga Falabella,Samsung,Claro,590,9,820,7380
28-02-2019,Paraguay,Plaza Vea,Samsung,Claro,590,9,820,7380
17-12-2018,Jamaica,Metro,Samsung,Claro,590,28,820,22960
21-02-2020,Bolivia,Plaza Vea,Samsung,Claro,590,16,820,13120
08-10-2020,Switzerland,Ripley,Samsung,Claro,590,25,820,20500
20-09-2018,Switzerland,Oeschle,Samsung,Claro,590,20,820,16400
19-12-2018,France,Oeschle,Samsung,Claro,590,14,820,11480
28-04-2021,Spain,Saga Falabella,Samsung,Claro,590,13,820,10660
18-06-2021,Colombia,Saga Falabella,Samsung,Claro,590,12,820,9840
20-03-2018,Mexico,Plaza Vea,Samsung,Claro,590,15,820,12300
10-01-2019,Venezuela,Plaza Vea,Samsung,Claro,590,43,820,35260
06-04-2018,Uruguay,Oeschle,Samsung,Claro,590,37,820,30340
31-01-2020,Bolivia,Metro,Samsung,Claro,590,31,820,25420
10-02-2019,Cuba,Saga Falabella,Samsung,Claro,590,14,820,11480
02-03-2020,El Salvador,Oeschle,Samsung,Claro,590,39,820,31980
18-04-2021,Chile,Plaza Vea,Samsung,Claro,590,67,820,54940
05-07-2020,Colombia,Saga Falabella,Samsung,Claro,590,5,820,4100
04-06-2021,Uruguay,Ripley,Samsung,Claro,590,30,820,24600
21-10-2018,Denmark,Saga Falabella,Samsung,Claro,590,3,820,2460
08-01-2021,Colombia,Oeschle,Samsung,Claro,590,91,820,74620
15-10-2018,Guatemala,Tottus,Samsung,Claro,590,78,820,63960
21-11-2021,El Salvador,Plaza Vea,Samsung,Claro,590,13,820,10660
06-10-2021,USA,Tottus,Samsung,Claro,590,5,820,4100
13-03-2021,Argentina,Saga Falabella,Samsung,Claro,590,15,820,12300
03-07-2020,Brasil,Ripley,Samsung,Claro,590,33,820,27060
27-08-2018,Guatemala,Metro,Samsung,Claro,590,57,820,46740
23-09-2020,Chile,Oeschle,Samsung,Claro,590,37,820,30340
23-08-2021,Chile,Plaza Vea,Samsung,Claro,590,68,820,55760
17-12-2021,Portugal,Ripley,Samsung,Claro,590,34,820,27880
14-10-2020,El Salvador,Saga Falabella,Samsung,Claro,590,1,820,820
09-10-2018,Jamaica,Saga Falabella,Samsung,Claro,590,1,820,820
25-05-2021,Brasil,Plaza Vea,Samsung,Claro,590,59,820,48380
04-03-2020,Brasil,Oeschle,Samsung,Movistar,590,49,820,40180
25-08-2020,Chile,Tottus,Samsung,Movistar,590,26,820,21320
30-06-2020,Bolivia,Oeschle,Samsung,Movistar,590,36,820,29520
04-01-2020,Brasil,Plaza Vea,Samsung,Movistar,590,36,820,29520
03-08-2018,Jamaica,Oeschle,Samsung,Movistar,590,37,820,30340
19-08-2019,El Salvador,Plaza Vea,Samsung,Movistar,590,6,820,4920
02-04-2018,Spain,Tottus,Samsung,Movistar,590,20,820,16400
22-09-2018,Mexico,Ripley,Samsung,Movistar,590,3,820,2460
01-10-2021,Mexico,Metro,Samsung,Movistar,590,2,820,1640
24-09-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,27,820,22140
03-11-2021,Bolivia,Oeschle,Samsung,Movistar,590,37,820,30340
18-02-2020,Chile,Tottus,Samsung,Movistar,590,43,820,35260
11-09-2020,Uruguay,Plaza Vea,Samsung,Movistar,590,26,820,21320
25-12-2021,Colombia,Saga Falabella,Samsung,Movistar,590,3,820,2460
12-04-2019,Canada,Plaza Vea,Samsung,Movistar,590,31,820,25420
16-10-2020,Cuba,Plaza Vea,Samsung,Movistar,590,6,820,4920
03-02-2021,Bolivia,Plaza Vea,Samsung,Movistar,590,32,820,26240
01-11-2021,Germany,Tottus,Samsung,Movistar,590,1,820,820
21-02-2018,Germany,Oeschle,Samsung,Movistar,590,24,820,19680
20-05-2021,Argentina,Oeschle,Samsung,Movistar,590,25,820,20500
03-03-2021,Canada,Oeschle,Samsung,Movistar,590,34,820,27880
08-10-2019,Ireland,Plaza Vea,Samsung,Movistar,590,22,820,18040
07-06-2021,Canada,Saga Falabella,Samsung,Movistar,590,7,820,5740
09-02-2020,Colombia,Oeschle,Samsung,Movistar,590,16,820,13120
08-08-2021,Brasil,Oeschle,Samsung,Movistar,590,13,820,10660
09-05-2021,Argentina,Tottus,Samsung,Movistar,590,22,820,18040
04-05-2018,Spain,Ripley,Samsung,Movistar,590,5,820,4100
26-05-2019,United Kingdom,Ripley,Samsung,Movistar,590,11,820,9020
28-01-2021,United Kingdom,Ripley,Samsung,Movistar,590,14,820,11480
03-05-2019,Canada,Ripley,Samsung,Movistar,590,12,820,9840
29-05-2020,Peru,Saga Falabella,Samsung,Movistar,590,9,820,7380
14-05-2020,Uruguay,Ripley,Samsung,Movistar,590,5,820,4100
27-07-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,26,820,21320
11-10-2020,Cuba,Metro,Samsung,Movistar,590,6,820,4920
04-09-2021,Portugal,Tottus,Samsung,Movistar,590,51,820,41820
18-09-2020,Peru,Ripley,Samsung,Movistar,590,3,820,2460
07-01-2019,Canada,Saga Falabella,Samsung,Movistar,590,7,820,5740
28-12-2020,Uruguay,Saga Falabella,Samsung,Movistar,590,3,820,2460
24-09-2019,Portugal,Plaza Vea,Samsung,Movistar,590,7,820,5740
04-11-2021,Uruguay,Saga Falabella,Samsung,Movistar,590,5,820,4100
27-12-2021,Switzerland,Ripley,Samsung,Movistar,590,13,820,10660
24-10-2020,Guatemala,Ripley,Samsung,Movistar,590,2,820,1640
30-03-2021,Venezuela,Plaza Vea,Samsung,Movistar,590,38,820,31160
26-03-2018,Jamaica,Ripley,Samsung,Movistar,590,1,820,820
28-07-2021,Colombia,Saga Falabella,Samsung,Movistar,590,1,820,820
09-09-2020,USA,Saga Falabella,Samsung,Movistar,590,6,820,4920
17-02-2019,Chile,Saga Falabella,Samsung,Movistar,590,9,820,7380
01-10-2021,Argentina,Tottus,Samsung,Movistar,590,56,820,45920
22-06-2018,Cuba,Saga Falabella,Samsung,Movistar,590,4,820,3280
10-09-2018,Canada,Metro,Samsung,Movistar,590,10,820,8200
10-05-2019,Canada,Tottus,Samsung,Movistar,590,50,820,41000
24-02-2020,Argentina,Metro,Samsung,Movistar,590,6,820,4920
11-10-2021,Mexico,Ripley,Samsung,Movistar,590,19,820,15580
23-08-2020,Paraguay,Plaza Vea,Samsung,Movistar,590,39,820,31980
17-04-2019,Canada,Oeschle,Samsung,Movistar,590,16,820,13120
21-04-2018,Venezuela,Plaza Vea,Samsung,Movistar,590,25,820,20500
22-07-2020,Spain,Saga Falabella,Samsung,Movistar,590,1,820,820
11-06-2021,Cuba,Tottus,Samsung,Movistar,590,59,820,48380
11-04-2019,El Salvador,Tottus,Samsung,Movistar,590,51,820,41820
13-07-2020,Cuba,Saga Falabella,Samsung,Movistar,590,1,820,820
10-02-2019,Jamaica,Metro,Samsung,Movistar,590,3,820,2460
27-02-2019,Mexico,Saga Falabella,Samsung,Movistar,590,4,820,3280
28-10-2019,Spain,Ripley,Samsung,Movistar,590,13,820,10660
31-12-2019,Spain,Tottus,Samsung,Movistar,590,23,820,18860
23-11-2020,Denmark,Metro,Samsung,Movistar,590,8,820,6560
09-06-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,16,820,13120
01-08-2018,USA,Ripley,Samsung,Movistar,590,13,820,10660
27-04-2021,Canada,Plaza Vea,Samsung,Movistar,590,18,820,14760
15-10-2021,Spain,Metro,Samsung,Movistar,590,3,820,2460
28-01-2018,Cuba,Ripley,Samsung,Movistar,590,8,820,6560
03-01-2018,El Salvador,Ripley,Samsung,Movistar,590,3,820,2460
03-05-2018,Jamaica,Plaza Vea,Samsung,Movistar,590,1,820,820
28-07-2018,Colombia,Tottus,Samsung,Movistar,590,15,820,12300
01-06-2021,Uruguay,Metro,Samsung,Movistar,590,25,820,20500
06-11-2018,Peru,Ripley,Samsung,Movistar,590,2,820,1640
19-04-2018,El Salvador,Metro,Samsung,Movistar,590,15,820,12300
10-03-2018,France,Ripley,Samsung,Movistar,590,9,820,7380
27-05-2021,Peru,Saga Falabella,Samsung,Movistar,590,2,820,1640
22-11-2019,Uruguay,Oeschle,Samsung,Movistar,590,24,820,19680
12-07-2018,Cuba,Saga Falabella,Samsung,Movistar,590,2,820,1640
16-07-2021,Mexico,Saga Falabella,Samsung,Movistar,590,2,820,1640
02-04-2018,Bolivia,Tottus,Samsung,Movistar,590,30,820,24600
23-08-2020,Germany,Tottus,Samsung,Movistar,590,44,820,36080
17-08-2018,Cuba,Saga Falabella,Samsung,Movistar,590,5,820,4100
13-12-2018,Denmark,Ripley,Samsung,Movistar,590,17,820,13940
09-12-2019,Germany,Ripley,Samsung,Movistar,590,7,820,5740
14-04-2020,Venezuela,Oeschle,Samsung,Movistar,590,37,820,30340
04-03-2020,Brasil,Oeschle,Samsung,Movistar,590,49,820,40180
25-08-2020,Chile,Tottus,Samsung,Movistar,590,26,820,21320
30-06-2020,Bolivia,Oeschle,Samsung,Movistar,590,36,820,29520
04-01-2020,Brasil,Plaza Vea,Samsung,Movistar,590,36,820,29520
03-08-2018,Jamaica,Oeschle,Samsung,Movistar,590,37,820,30340
19-08-2019,El Salvador,Plaza Vea,Samsung,Movistar,590,6,820,4920
02-04-2018,Spain,Tottus,Samsung,Movistar,590,20,820,16400
22-09-2018,Mexico,Ripley,Samsung,Movistar,590,3,820,2460
01-10-2021,Mexico,Metro,Samsung,Movistar,590,2,820,1640
24-09-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,27,820,22140
03-11-2021,Bolivia,Oeschle,Samsung,Movistar,590,37,820,30340
18-02-2020,Chile,Tottus,Samsung,Movistar,590,43,820,35260
11-09-2020,Uruguay,Plaza Vea,Samsung,Movistar,590,26,820,21320
25-12-2021,Colombia,Saga Falabella,Samsung,Movistar,590,3,820,2460
12-04-2019,Canada,Plaza Vea,Samsung,Movistar,590,31,820,25420
16-10-2020,Cuba,Plaza Vea,Samsung,Movistar,590,6,820,4920
03-02-2021,Bolivia,Plaza Vea,Samsung,Movistar,590,32,820,26240
01-11-2021,Germany,Tottus,Samsung,Movistar,590,1,820,820
21-02-2018,Germany,Oeschle,Samsung,Movistar,590,24,820,19680
20-05-2021,Argentina,Oeschle,Samsung,Movistar,590,25,820,20500
03-03-2021,Canada,Oeschle,Samsung,Movistar,590,34,820,27880
08-10-2019,Ireland,Plaza Vea,Samsung,Movistar,590,22,820,18040
07-06-2021,Canada,Saga Falabella,Samsung,Movistar,590,7,820,5740
09-02-2020,Colombia,Oeschle,Samsung,Movistar,590,16,820,13120
08-08-2021,Brasil,Oeschle,Samsung,Movistar,590,13,820,10660
09-05-2021,Argentina,Tottus,Samsung,Movistar,590,22,820,18040
04-05-2018,Spain,Ripley,Samsung,Movistar,590,5,820,4100
26-05-2019,United Kingdom,Ripley,Samsung,Movistar,590,11,820,9020
28-01-2021,United Kingdom,Ripley,Samsung,Movistar,590,14,820,11480
03-05-2019,Canada,Ripley,Samsung,Movistar,590,12,820,9840
29-05-2020,Peru,Saga Falabella,Samsung,Movistar,590,9,820,7380
14-05-2020,Uruguay,Ripley,Samsung,Movistar,590,5,820,4100
27-07-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,26,820,21320
11-10-2020,Cuba,Metro,Samsung,Movistar,590,6,820,4920
04-09-2021,Portugal,Tottus,Samsung,Movistar,590,51,820,41820
18-09-2020,Peru,Ripley,Samsung,Movistar,590,3,820,2460
07-01-2019,Canada,Saga Falabella,Samsung,Movistar,590,7,820,5740
28-12-2020,Uruguay,Saga Falabella,Samsung,Movistar,590,3,820,2460
24-09-2019,Portugal,Plaza Vea,Samsung,Movistar,590,7,820,5740
04-11-2021,Uruguay,Saga Falabella,Samsung,Movistar,590,5,820,4100
27-12-2021,Switzerland,Ripley,Samsung,Movistar,590,13,820,10660
24-10-2020,Guatemala,Ripley,Samsung,Movistar,590,2,820,1640
30-03-2021,Venezuela,Plaza Vea,Samsung,Movistar,590,38,820,31160
26-03-2018,Jamaica,Ripley,Samsung,Movistar,590,1,820,820
28-07-2021,Colombia,Saga Falabella,Samsung,Movistar,590,1,820,820
09-09-2020,USA,Saga Falabella,Samsung,Movistar,590,6,820,4920
17-02-2019,Chile,Saga Falabella,Samsung,Movistar,590,9,820,7380
01-10-2021,Argentina,Tottus,Samsung,Movistar,590,56,820,45920
22-06-2018,Cuba,Saga Falabella,Samsung,Movistar,590,4,820,3280
10-09-2018,Canada,Metro,Samsung,Movistar,590,10,820,8200
10-05-2019,Canada,Tottus,Samsung,Movistar,590,50,820,41000
24-02-2020,Argentina,Metro,Samsung,Movistar,590,6,820,4920
11-10-2021,Mexico,Ripley,Samsung,Movistar,590,19,820,15580
23-08-2020,Paraguay,Plaza Vea,Samsung,Movistar,590,39,820,31980
17-04-2019,Canada,Oeschle,Samsung,Movistar,590,16,820,13120
21-04-2018,Venezuela,Plaza Vea,Samsung,Movistar,590,25,820,20500
22-07-2020,Spain,Saga Falabella,Samsung,Movistar,590,1,820,820
11-06-2021,Cuba,Tottus,Samsung,Movistar,590,59,820,48380
11-04-2019,El Salvador,Tottus,Samsung,Movistar,590,51,820,41820
13-07-2020,Cuba,Saga Falabella,Samsung,Movistar,590,1,820,820
10-02-2019,Jamaica,Metro,Samsung,Movistar,590,3,820,2460
27-02-2019,Mexico,Saga Falabella,Samsung,Movistar,590,4,820,3280
28-10-2019,Spain,Ripley,Samsung,Movistar,590,13,820,10660
31-12-2019,Spain,Tottus,Samsung,Movistar,590,23,820,18860
23-11-2020,Denmark,Metro,Samsung,Movistar,590,8,820,6560
09-06-2021,United Kingdom,Plaza Vea,Samsung,Movistar,590,16,820,13120
01-08-2018,USA,Ripley,Samsung,Movistar,590,13,820,10660
27-04-2021,Canada,Plaza Vea,Samsung,Movistar,590,18,820,14760
15-10-2021,Spain,Metro,Samsung,Movistar,590,3,820,2460
28-01-2018,Cuba,Ripley,Samsung,Movistar,590,8,820,6560
03-01-2018,El Salvador,Ripley,Samsung,Movistar,590,3,820,2460
03-05-2018,Jamaica,Plaza Vea,Samsung,Movistar,590,1,820,820
28-07-2018,Colombia,Tottus,Samsung,Movistar,590,15,820,12300
01-06-2021,Uruguay,Metro,Samsung,Movistar,590,25,820,20500
06-11-2018,Peru,Ripley,Samsung,Movistar,590,2,820,1640
19-04-2018,El Salvador,Metro,Samsung,Movistar,590,15,820,12300
10-03-2018,France,Ripley,Samsung,Movistar,590,9,820,7380
27-05-2021,Peru,Saga Falabella,Samsung,Movistar,590,2,820,1640
22-11-2019,Uruguay,Oeschle,Samsung,Movistar,590,24,820,19680
12-07-2018,Cuba,Saga Falabella,Samsung,Movistar,590,2,820,1640
16-07-2021,Mexico,Saga Falabella,Samsung,Movistar,590,2,820,1640
02-04-2018,Bolivia,Tottus,Samsung,Movistar,590,30,820,24600
23-08-2020,Germany,Tottus,Samsung,Movistar,590,44,820,36080
17-08-2018,Cuba,Saga Falabella,Samsung,Movistar,590,5,820,4100
13-12-2018,Denmark,Ripley,Samsung,Movistar,590,17,820,13940
09-12-2019,Germany,Ripley,Samsung,Movistar,590,7,820,5740
14-04-2020,Venezuela,Oeschle,Samsung,Movistar,590,37,820,30340
